review_id,title,year,user_review,user_suggestion;;;;;;;
"102,Spooky's Jump Scare Mansion,2015.0,""Well, after room 300 I guess I've had enough of this game. The life-size wooden puppet thing does not adhere to its own rules of conduct and as a result is insanely difficult to get away from and the one time that I did escape it anyhow, I was arbitrarily killed by a long, narrow hallway because I took a random door instead of some other random door with no clue as to tell me that I took the wrong door. According to the game's wiki this game has several bugs which end up killing your character (which wouldn't be so bad if I could save my game whenever I wanted but unfortunately I can only save my game every 50 rooms at particular locations). The end result is that this ends up being a frustrating little game (despite it's good humor) even though it is free to play.With so many other games out there I think it's time for me to focus on something else."",0";;;;;;;
"103,Spooky's Jump Scare Mansion,2015.0,""It's a game that calls itself spooky but then it's cute but then it's not.In all honesty it gets boring pretty fast. Going through rooms gets tedious and none of the monsters are really threatening except for maybe one of them since you can outrun all of them.But hey, it's free, at least, unlike the soundtrack which I think is forgettable and shouldn't cost anywhere near $10, let alone 5."",0";;;;;;;
"104,Spooky's Jump Scare Mansion,2015.0,""Boring. It has potential, but it just didnt quite get there. There is so little room variety, and most rooms are just boring rooms with no tension. Only on the few rooms that have an enemy is there any suspense at all just cause you know you have to run from them or die. But even then its not scary or even creepy."",0";;;;;;;
"105,Spooky's Jump Scare Mansion,2015.0,""Early Access ReviewWhen I first played this game (a day ago), I was underestimating it by it's cute """"jumpscares"""". Of course, later on I found out other monsters that weren't cute at all. I'm currently at 800, 200 rooms to go. Over all the spooky stuff, the game has a great backstory! Wish you and me luck on the rooms that lie ahead!"",1";;;;;;;
"106,Spooky's Jump Scare Mansion,2015.0,""Early Access ReviewI was all like awwww cute!! and then it turned to, holy â™¥â™¥â™¥â™¥ am i on a bad acid trip? Than I'm holding myself screaming. This game is so scary and incredibly cute!!!"",1";;;;;;;
"107,Spooky's Jump Scare Mansion,2015.0,""Early Access ReviewI WAS EXPECTING CUTE SCARES AND GOT CUTE SCARES, BUT THEN OUT OF NOWHERE, TOTALLY UNEXPECTED, IT LET ME KNOW WHY I HAD A HEALTH BAR AND NOW I'M DEAD PHYSICALLY IRL10/10"",1";;;;;;;
"108,Spooky's Jump Scare Mansion,2015.0,""Early Access Reviewthe game has atmosphere like none other,i would gladly recommend it as its also free,the jumpscares and ambient sounds compliment the masterpiece that is spookys house of jumpscares ,not only is it fun to play but the game runs at a smooth 60fps has very good characters and areas to explore and will take you by surprise"",1";;;;;;;
"109,Spooky's Jump Scare Mansion,2015.0,""Early Access ReviewI'll throw the Fact the I haven't played many Games of this Genre in there right off the bat.According to that this Review might differs from the Point of View hold by a Person that has great Interest in the Indie-Horror Genre.Duo to the Fact that this is a Early Access Review I can't get much into Detail because we don't know yet what Changes this Title will see until its Release. Let's jump right to it then, shall we?In my Opinion is this Game quite enjoyable, at least if you don't try to not find it scary. Some Game Mechanics are pretty neat, as for example, the Fact that One can open Doors while walking backwards is something I'd like to see in more Games. I also appreciate CAT-DOS as Source of Background Information a great Deal.  But those are just small Details. I think what defines a Horror Game is the Atmosphere, and that is a very strong Point of this Title. Especially the Music is most of the Time on spot.The Enemy variety is okay for the Amount of Playtime and the the Graphics are pretty cute-ish when it comes to the Surroundings.I also might add that this Game has an pretty interesting Sense of Humor, which is normally not to be expected from a Horror Title. Which I personally can dig a great deal.As for my Part, I'll probably recommend 'Spooky's House of Jump Scares' to everybody who might have a Interest in Video Games of its kind."",1";;;;;;;
110,Spooky's Jump Scare Mansion,2015.0,Early Access Reviewwhen i saw this on the upcoming games i didn't know what to expect. But this must be the best jumpscare game i ever played. Really this must be the only game where you can get scared with cute cardbox cut outs and there are so many references to other horror games it's really nice to see all of them. Right now i am in room 400 after almost died because a cute jelly cardbox popped out the wall while i was being chased and let go of my mouse because of the shock.this is way better than any game where you just sit there waiting to get scared.  10/10,1;;;;;;;
111,Spooky's Jump Scare Mansion,2015.0,Early Access Reviewman this game seems friendly at first with cardboard popups but it gets much much more scare i recromend this game to anyone who likes jump scares! i love to replay this game and everytime something new happens and there are hidden things in the game! hope u enjoy and play this game!,1;;;;;;;
"112,Spooky's Jump Scare Mansion,2015.0,""Early Access ReviewWhen trying this for the first time you first think this is a harmless game and jokingly question yourself """"how can this cute game be possibly scary""""......until you go further, and deeper, that's where it gets real scary."",1";;;;;;;
"113,Spooky's Jump Scare Mansion,2016.0,""Cute terror myâ™¥â™¥â™¥â™¥â™¥.. This thing scared the living daylight out of satan himself, true story. Seriously, I'm a fan of the horror genre and this has lived to my expectations. 1000 might sound like a lot, but when you're running to save yoâ™¥â™¥â™¥â™¥â™¥from the, (I don't know what the hell was behind me man), rooms go by fast. A true gem."",1";;;;;;;
"114,Spooky's Jump Scare Mansion,2015.0,""Early Access ReviewPartially procedural generation, and set events with checkpoints along the way.This game is a mish-mash of semi-serious horror game parodies, involving everything from classic japanese horror, to Silent Hill and the Happy Mask Salesman. Combining arcade progression with horror survival throughout a maze, with sort-of simple graphics that bring the maximum punch, this game is pure gold. It's small, and has plenty of content for a free game."",1";;;;;;;
"115,Spooky's Jump Scare Mansion,2015.0,""Early Access ReviewThis is a great game for people new to the horror genre. It assumes a facade of an innocent game only to become a neverending festival of everything that's disturbing on this godforsaken world when you least expect it. Kinda like marriage.And whatever you do...Do not go into long, dark corridoTAKE THE DEAD TO TAKE THE DEAD TO TAKE THE DEAD TO TAKE THE DEAD TO TAKE THE DEAD TO TAKE THE DEAD TO TAKE THE DEAD TO TAKE THE DEAD TO TAKE THE DEAD TO TAKE THE DEAD TO TAKE THE DEAD TO TAKE THE DEAD TO TAKE THE DEAD TO TAKE THE DEAD TO TAKE THE DEAD TO TAKE THE DEAD TO TAKE THE DEAD TO TAKE THE DEAD TO TAKE THE DEAD TO *entry corrupted*"",1";;;;;;;
"116,Spooky's Jump Scare Mansion,2015.0,""Early Access ReviewThis game is amazing. From looking at it, it doesn't look as fun as it seems, but it really is fun. Especially since it's free, its a great game for anyone looking for something to do for a few hours and likes some jumpscares. Waiting on the next update, since I already got to room 760. 10/10"",1";;;;;;;
"117,Spooky's Jump Scare Mansion,2015.0,""This game is really boring.As soon as you start the game, you are told to go through 1000 rooms. It only feels like i went through about 20 rooms because most of the time you will be walking throught the same repeated rooms over and over again to the point where you give up because its so boring. the game looks like a world i could build in Minecraft. Every time you make it through 50 rooms you're greeted with a elavator which takes you down to the next floor below, where the whole â™¥â™¥â™¥â™¥ing process starts all over again. its really boring. oh did i forget to mention the lame jumpscares that sound like my 2 year old sister being tickled?  Oh yeah, once every 100 floors has an enemy in which you just gotta run away from. That's most probably the only fun thing about this game. You see an enemy, run fast through about 8 rooms (which will repeat) untill the enemy randomly disapears. then you're back to walking though the same boring rooms again. Sounds Fantastic doesn't it? This game is free, which is a good thing. But don't waste your time playing it unless you're REALLY bored."",0";;;;;;;
"118,Spooky's Jump Scare Mansion,2015.0,""Early Access Review10/10, had to change pants because of cardboard cut outsSeriously though i got this game as a joke i really didnt excpect the game to be this scary im only at 300 rooms but his game has gotten me a few times, plus its free its better than a lot of the paid horror games out there!!"",1";;;;;;;
"119,Spooky's Jump Scare Mansion,2015.0,""I recently heard about spooky's house of jumpscares from word of mouth. hearing that it was free,  downloaded it as fast as i could.but wait, it doesn't work.the sound is glitchy and broken, making it the most frightening thing i'm going to see in this game.if i press a key, the game crashes. simple as that. considering i HAVE to press keys to get past the title screen, i obviously didn't get far.broken mess of code."",0";;;;;;;
"120,Spooky's Jump Scare Mansion,2015.0,""Hmm, yes, I would love to get sent back sixty three rooms because someone had a hard-on for the Dr Who statues and said monster spawns at a random point in the room, causing it to jump on top of me before I even figure out where it is. Was cool up until then."",0";;;;;;;
"121,Spooky's Jump Scare Mansion,2015.0,""Early Access Review2spooky4me       ãƒ˜(â—•ã€‚â—•ãƒ˜)      Now for real, it's very well done, it gets you in a somewhat calm and not spooky place and as you go for the goal of the game (Pass through 1000 Rooms) it gets way spookyer.Can you reach to the last Room"",1";" Would not reccomend."",0";;;;;;
"122,Spooky's Jump Scare Mansion,2016.0,""It was kinda fun at first, but after some minutes it gets rather boring and repetitive. Not the type of game for people with attention spans of a goldfish, but if you're strong-willed enough I guess it could be fun! Didn't fail to spoop me, but probably because I'm quite the easily spooped person.4/10";;;;;;;
123,Spooky's Jump Scare Mansion,2015.0,game chrashed on start up 5 times... should have taken that as a warning ran into the first jumpscare game glitched then I decided that this game would be better suited as an example of how not to make a game. 10/10 would waste my time to start this up and have it glitch again!,0;;;;;;;
"124,Spooky's Jump Scare Mansion,2015.0,""Early Access ReviewI LITERALLY THOUGHT THIS WAS A KIDS' GAME. I really did! I thought all the positive ratings were parents or kids, otherwise the parents should've been mad. But, when I played the game, the jumpscares made my heart all pumping. And my first encounter with the ghost? I exited the game. Yep. I was breathing heavily, and I felt light-headed. Really, this is my first ACTUAL experience on actually trying to play a horror game. And I really was actually going to faint. I'm guessing this is a player's first experience with playing their first actual horror? I dunno. But that ghost really did scared me. NOT SPOOKY. But the one who actually CHASES you. I was frightened. This game is awesome. It summons up the atmosphere so suddenly.And the guy writting the letters is being to much like as if everything had to be romantic. And he should really think twice about drinking wine that came out of nowhere."",1";;;;;;;
"125,Spooky's Jump Scare Mansion,2015.0,""Early Access Reviewi think the spookiest thing about the game is the pants-â™¥â™¥â™¥â™¥â™¥â™¥â™¥â™¥, all-consuming anxiety and stress that comes with encountering and trying to escape from a monster. by the time i got to the last rooms (700+) i was a dead-eyed hollowed-out shell of my former self, sprinting through rooms and barely registering when something was chasing me.10/10 would play again"",1";;;;;;;
"126,Spooky's Jump Scare Mansion,2016.0,""I love, love, love the way this game makes you feel alone and the soundtrack is just beautiful!!! The tension makes this game all the more scarier. Just play the game if you like to be scared!"",1";;;;;;;
"127,Spooky's Jump Scare Mansion,2016.0,""This is a fantastic horror game that catches you off your guard by easing you into what looks like a satire on how jump scares are scary not due to their content, but just to the shock of something jumping out at you, whether that's an animatronic bear, the piano in Mario 64, or just a cute little jack'o'lantern. And then it flips the whole thing on its head and you're running for your life from terrible monsters with a deplenishing stamina meter."",1";;;;;;;
"128,Spooky's Jump Scare Mansion,2017.0,""A cute and fun game. It is definitely worth a try.It is free, how can you pass that up?It starts off easy and builds from there.So don't think the first 50 rooms represent all this game has to offer.I did not expect to be as entertained as I was.I felt the game did a good job of building up the tension, at certain points.There are mini bosses and bosses you must evade.As with many games, learning the boss mechanics will help you.There are many clues and even a cute backstory.Hidden endings, secrets, passwords, minigames, and scary toast.Cheers!"",1";;;;;;;
129,Spooky's Jump Scare Mansion,2017.0,â–‘â–‘â–‘â–‘â–‘â–‘â–‘â–‘â–‘â–‘â–‘â–„â–â–‘â–‘â–‘â–‘â–‘â–‘â–„â–„â–„â–‘â–‘â–„â–ˆâ–ˆâ–„â–‘â–‘â–‘â–‘â–‘â–â–€â–ˆâ–€â–Œâ–‘â–‘â–‘â–‘â–€â–ˆâ–„â–‘â–‘â–‘â–‘â–‘â–â–ˆâ–„â–ˆâ–Œâ–‘â–‘â–‘â–‘â–‘â–‘â–€â–ˆâ–„â–‘â–‘â–‘â–‘â–‘â–‘â–€â–„â–€â–‘â–‘â–‘â–„â–„â–„â–„â–„â–€â–€â–‘â–‘â–‘â–‘â–„â–„â–„â–ˆâ–ˆâ–€â–€â–€â–€â–‘â–‘â–‘â–ˆâ–€â–„â–„â–„â–ˆâ–‘â–€â–€â–‘â–‘â–‘â–Œâ–‘â–„â–„â–„â–â–Œâ–€â–€â–€â–„â–‘â–â–‘â–‘â–‘â–„â–„â–‘â–ˆâ–‘â–€â–€ U HAVE BEEN SPOOKED BY THEâ–€â–ˆâ–Œâ–‘â–‘â–‘â–„â–‘â–€â–ˆâ–€â–‘â–€â–‘â–‘â–‘â–‘â–‘â–‘â–‘â–„â–„â–â–Œâ–„â–„â–‘â–‘â–‘â–‘â–‘â–‘â–‘â–€â–ˆâ–ˆâ–ˆâ–€â–ˆâ–‘â–„â–‘â–‘â–‘â–‘â–‘â–‘â–â–Œâ–€â–„â–€â–„â–€â–â–„SPOOKY SKILENTONâ–‘â–‘â–‘â–‘â–‘â–‘â–â–€â–‘â–‘â–‘â–‘â–‘â–‘â–â–Œâ–‘â–‘â–‘â–‘â–‘â–‘â–ˆâ–‘â–‘â–‘â–‘â–‘â–‘â–‘â–‘â–ˆâ–‘â–‘â–‘â–‘â–‘â–â–Œâ–‘â–‘â–‘â–‘â–‘â–‘â–‘â–‘â–‘â–ˆâ–‘â–‘â–‘â–‘â–‘â–ˆâ–‘â–‘â–‘â–‘â–‘â–‘â–‘â–‘â–‘â–‘â–â–Œ,1;;;;;;;
"130,Spooky's Jump Scare Mansion,2017.0,""So, have you heard of the house on the hillI hear it's haunted, and crawling with all types of evilBut I am not afraid of any legends or loresAnd I want answers to what might be behind all these doorsKnocking and waiting for some sort of replyIt seems there's nobody in here, and I want to know whyI can feel a shiver crawling way up my spinebut I know there's something that's waiting at the end of the lineAnother door, another questionI'm going 'round in circles, wond'ring when I'll reach the endI'm losing the sense of where I amThe hallways got longer and all the walls have turned redIâ€™ve come to, 900, hands covered in soresNow there are only, 100 of these spine-chilling doorsBut I just canâ€™t imagine what could be at the endand I am hoping, itâ€™s all worth it to my little friendSpooky, what is it that youâ€™re hiding from me?I feel thereâ€™s something, thatâ€™s missing donâ€™t know what it could beI just finished opening nine hundred and threeWill I survive it, until the end thereâ€™s no guaranteeSo many doors, so many questionsMy eyes are getting heavy and I just want it to endI'm losing, my grip on realityIâ€™ve seen no one else here and now I fear I am deadThereâ€™s just a few more doors, it wonâ€™t take many moreâ€¦ just one at a timeYouâ€™ve got your axe in hand, everythingâ€™s gonna be fine in the endâ€¦ or so she pretendsOh Spooky Iâ€™ve got a bone, to pick with you when Iâ€™m done, with your little gameI open the last doorâ€¦ donâ€™t know whatâ€™s in storeâ€¦The final, encounter, was so unforeseenEverything I thought, of Spooky wasn't quite what it seemedThe evidence I came across gave me just the thingTo understand more, of Spooky and her sad upbringingLost and, so lonely and so misunderstoodTurns out the thing she, loved most to do had done her in goodThe shock of what had happened lasted year after yearAnd so the family, did everything to make her appearThe final door, the ultimatumSurrounded by a thousand and I canâ€™t help but give inOur mission, to change our historyThe people will think twice when visited by Spooky "",1";;;;;;;
"131,Spooky's Jump Scare Mansion,2015.0,""Tedious doesn't even begin to describe this """"game"""". Endless boring corridors leading to yet more boring corridors, practically empty rooms, and forks with no discernible reason for choosing one door over another.Not my idea of entertainment, not even for killing time while something worthwhile installs."",0";" the alternate ending wasn't much better."",0";;;;;;
"132,Spooky's Jump Scare Mansion,2015.0,""The game's premise is compelling, but you'll spend most of your time in this game running through empty rooms with nothing inside them, broken up by the occasional monster chase (all of which fail to excite past the initial encounter after you discover their gimmick) or environmental nudge nudge video game reference. The story is a disconnected mishmash of popular horror tropes that did not make any kind of lasting impression on me.I'm glad I tried it, but it was definitely NOT worth playing through to the end, where I was met with an unsatisfying conclusion to the story";;;;;;;
"133,Spooky's Jump Scare Mansion,2015.0,""Early Access ReviewI have been playing this game since january and, looking at how the game has evolved I can really say that the effort put in this one was really well used and this game is really genuine. Its mixture of cute element, showing a game with stylish textures and  horror, with well conceived monsters and references from other games, like silent hill, resident evil and five night at freedy, has made me a fan of this game.As for the early access, I must say that the game plays just fine, but there still many bugs that I've noticed that annoyed considerably, especially those related with the music and sounds, with sometimes fails to play. Also, there is an error message that keep appearing when subject 4 is on the loose. But considering the early stage of this game, I believe it still worthy the try."",1";;;;;;;
134,Spooky's Jump Scare Mansion,2015.0,OS: Vista Processor: Intel Core i3 1.3 GHz Memory: 4 GB RAM Hard Drive: 300 MB available spacemy specsos: windows 8processor: intel core i5 1.5 ghzmemory: 5 gb ramsingleplayer game lags like an mmo,0;;;;;;;
"135,Spooky's Jump Scare Mansion,2016.0,""After seeing the positive response I thought """"OK, give it a try"""". Omg, what a disappointment. I don't get it at all. I never regreted wasting time on a free game THIS much. It has NOTHING else to offer then going through repetitive, boring, empty rooms over and over again. You will tell yourself, there has to be something behind the next door, but there isn't. There just isn't! Think about it... There may be a refund for money now on steam, but no refund for wasted time!"",0";;;;;;;
136,Spooky's Jump Scare Mansion,2015.0,Not that scary but still fun! Don't know what to say about it really. I know many will get scared by it and I guess it gets scarier later on but yeah. Try it out. You'll notice if you like it or not. :),1;;;;;;;
137,Spooky's Jump Scare Mansion,2015.0,really the game was fun early on but after play it to room 300 you get this puppet that follows you and cant get away from he just hits you when ever and it makes it impossible to get past the small scares get boring this game is kinda a waste of time i do not recomend it. ,0;;;;;;;
"138,Spooky's Jump Scare Mansion,2015.0,""Wandered through about 10 rooms without seeing anything. Then I get startled by an adorable cardboard ghost.Lots more rooms, some more cutesy cardboard jumps, and a few notes â™¥â™¥â™¥â™¥â™¥ing about how thirsty the writer was.Then I found a note that just had some weird stuff about choking. Sounded crazy. I turn around and OH MY GOD WHAT THE â™¥â™¥â™¥â™¥ IS THAT THAT IS NOT CUTE OR CARDBOARD NOPE NOPE NOPE I'M OUT OF HERE hey i wonder if it followed me into this next room NOPE IT FOLLOWED ME NOPE NOPE NOPE"",1";;;;;;;
"139,Spooky's Jump Scare Mansion,2015.0,""Early Access Reviewso cute, yet so spookyscared for life, calling people cute is an insult now D:i am humiliated for being so spooked8/i-quit-on-room-150not for adultsages 7 and under!!!!!!1!"",1";;;;;;;
"140,Spooky's Jump Scare Mansion,2017.0,""One thing you need to know is: Perhaps in 800 of the 1000 rooms absolutely nothing is happening. Once you realize that, the game completely loses its horror.Thus, while in the beginning I was nervous, that faded away and the game became simply boring and tedious.While I can see how many people sincerely enjoy this game, unfortunately I have to say that I feel more like it wasted my time, with me waiting for something cool to happen."",0";;;;;;;
"141,Spooky's Jump Scare Mansion,2015.0,""Early Access ReviewA fun and cute adventure that still manages to be creepy. The jumpscares are the kind that make you laugh for jumping at them, but the chases and certain environments are actually quite scary.Spooky is my waifu. 10/10"",1";;;;;;;
142,Spooky's Jump Scare Mansion,2017.0,so a friend of mine already finished the game and i iam just to scared to play it but i still played a bit but anyways you when playing the game will face and endless repetitive room cycle whith no return.gameplay:actually not bad symple controls good spoopy atmosphere and it kinda as a SCP containment breach vibe to it.story (some spoilers): i havent got most of it but for what i got is that spooky (the ghost in the beginning) is trying to make an army of monsters aka specimens wich she created and ghosts which are the ppl that she killed with the monsters just so she can take over the world and make ppl stop calling her cute.overall: preety good game give it a try if you aren to spooked by eye bussines (i know i am) and try to get to the end (there are 2 btw). tip: if you want to understand the story read EVERYTHING.,1;;;;;;;
"143,Spooky's Jump Scare Mansion,2017.0,""1000 rooms, only 10 or so that are unique. Finale is not only clunky, but makes no sense and leaves a lot to be desired.I've never seen a game with so much filler.This game has such a long buildup, it makes it seem like there's something at least interesting at the end.The best way I can describe this game is unsatisfying. The virtual epitome of blue balls. I don't recommend this game to anyone, besides maybe the creepypasta backstories on the monsters that were either likely ripped from other websites or never fleshed out more than that text in-game at all."",0";;;;;;;
"144,Spooky's Jump Scare Mansion,2017.0,""AMAZING AMAZING AMAZING AMAZING AMAZING AMAZING AMAZING AMAZING AMAZING AMAZING AMAZING AMAZING AMAZING AMAZING AMAZING AMAZING AMAZING AMAZING AMAZING AMAZING AMAZING AMAZING AMAZING AMAZING AMAZING AMAZING AMAZING AMAZING AMAZING AMAZING AMAZING AMAZING AMAZING AMAZING AMAZING AMAZING AMAZING AMAZING AMAZInGuh, those 1000 doors were tortureWHICH MEANS ITS A VERY SCARy GAme!1111111I RECOMMEND IT, EVEN THO ITS PRETTY OLD AND HD RENOVATIoN IS prOBABLY BetteR buT STILL I REOmcmNED It "",1";~: *fades out of screen*Game has simplistic graphics and is an absolutely  spooky  good time. It is also free, what's better than getting to pee yourself into a scary game for free?!Room 1 - Haha, reviews... this game seems adorable and funny already and the ghost girl is cute :oRoom 25 - Cardboard cutouts.... floating out of thin air above this rail? Hmmm... does this house defy logic and stuffs?Room 52 - A white room? Wait... sounds when I go through things, a ding means the right way... :DRoom 60 - A note? Written in blood? WOOOOOAH WHAT IS THAT THING MOANING FOR? RUN, run for my kitty life ;~;"Room 100 - A save point, yay ^~^ Taking a break for a mo- .... WHAT IS THAT RED THING?! """"Take the dead to take the dead to take the de--------""""Room 101 - Haha... totally did not just die :3Room 160 - A school? At night? Shadow kids? drawings? And.... why is their a not so cute ghosty chasing me and screaming / crying? D: I'm sorry for coming to school at night, OMG STAHP CHASING ME, I SAID IM SORRY ";~;Room 272 - I think I can survive this place, skeletons are kind of spooky, wonder why I see cutouts and bones everywhere...Room 402 - Still going to keep going.... although that puppet is such a stalker, why do they want to stick a needle in my eye?Room 554 - A forest, it looks so rela.... WHY ARE THE DEER ATTACKING ME? D:Room 558 - House aga.... WHAT IS THAT THING?!Room 601 - Nice  fi.... HEY, this is room 52 ;~;"Room 610 - That green... oh, a new door :DRoom 660 - A lab? OH GAH WHAT JUST Came out of the snake head?Room 710 - Fast food? Wait a second....Room 760 - """"Game r incomplete, Spooky ish working to complete house, keep playing for a high score or you can quit..""""Can't wait to play the rest of the game once completed, cute, scary, gruesome, spooky, skeletons, cats, :D"",1"
"145,Spooky's Jump Scare Mansion,2015.0,""Early Access ReviewMew *fades into screen* Very spooky, did pee myself lots, mew meow~, there was even cat cardboard cutouts and an actual cat! Cat was not very good at giving me advice though, what a silly thin.... why are the walls changing? ";;;;;;;
